,Team,Clump,Estimator,params,accuracy
88,Bears,9,MultinomialNB(),NA,0.6190476190476191
89,Bears,9,GradientBoostingClassifier(),NA,0.6190476190476191
90,Bears,10,LogisticRegression(),NA,0.7380952380952381
91,Bears,10,KNeighborsClassifier(),NA,0.6666666666666666
92,Bears,10,BaggingClassifier(),NA,0.6428571428571429
93,Bears,10,RandomForestClassifier(),NA,0.7142857142857143
94,Bears,10,ExtraTreesClassifier(),NA,0.6904761904761905
95,Bears,10,DecisionTreeClassifier(),NA,0.5238095238095238
96,Bears,10,AdaBoostClassifier(),NA,0.6428571428571429
97,Bears,10,MultinomialNB(),NA,0.7380952380952381
98,Bears,10,GradientBoostingClassifier(),NA,0.6428571428571429
99,Bears,11,LogisticRegression(),NA,0.6428571428571429
100,Bears,11,KNeighborsClassifier(),NA,0.5952380952380952
101,Bears,11,BaggingClassifier(),NA,0.6190476190476191
102,Bears,11,RandomForestClassifier(),NA,0.5952380952380952
103,Bears,11,ExtraTreesClassifier(),NA,0.5714285714285714
104,Bears,11,DecisionTreeClassifier(),NA,0.5714285714285714
105,Bears,11,AdaBoostClassifier(),NA,0.5714285714285714
106,Bears,11,MultinomialNB(),NA,0.6190476190476191
107,Bears,11,GradientBoostingClassifier(),NA,0.6428571428571429
108,Bears,12,LogisticRegression(),NA,0.7380952380952381
109,Bears,12,KNeighborsClassifier(),NA,0.7142857142857143
110,Bears,12,BaggingClassifier(),NA,0.6666666666666666
111,Bears,12,RandomForestClassifier(),NA,0.6428571428571429
112,Bears,12,ExtraTreesClassifier(),NA,0.6904761904761905
113,Bears,12,DecisionTreeClassifier(),NA,0.6904761904761905
114,Bears,12,AdaBoostClassifier(),NA,0.7857142857142857
115,Bears,12,MultinomialNB(),NA,0.7142857142857143
116,Bears,12,GradientBoostingClassifier(),NA,0.7142857142857143
117,Bears,13,LogisticRegression(),NA,0.6190476190476191
118,Bears,13,KNeighborsClassifier(),NA,0.5476190476190477
119,Bears,13,BaggingClassifier(),NA,0.6190476190476191
120,Bears,13,RandomForestClassifier(),NA,0.6428571428571429
121,Bears,13,ExtraTreesClassifier(),NA,0.6666666666666666
122,Bears,13,DecisionTreeClassifier(),NA,0.6428571428571429
123,Bears,13,AdaBoostClassifier(),NA,0.6904761904761905
124,Bears,13,MultinomialNB(),NA,0.5714285714285714
125,Bears,13,GradientBoostingClassifier(),NA,0.6428571428571429
126,Bears,14,LogisticRegression(),NA,0.7380952380952381
127,Bears,14,KNeighborsClassifier(),NA,0.5952380952380952
128,Bears,14,BaggingClassifier(),NA,0.6428571428571429
129,Bears,14,RandomForestClassifier(),NA,0.7142857142857143
130,Bears,14,ExtraTreesClassifier(),NA,0.6904761904761905
131,Bears,14,DecisionTreeClassifier(),NA,0.6190476190476191
132,Bears,14,AdaBoostClassifier(),NA,0.7619047619047619
133,Bears,14,MultinomialNB(),NA,0.7380952380952381
134,Bears,14,GradientBoostingClassifier(),NA,0.6904761904761905
135,Colts,0,LogisticRegression(),NA,0.6744186046511628
136,Colts,0,KNeighborsClassifier(),NA,0.6511627906976745
137,Colts,0,BaggingClassifier(),NA,0.7674418604651163
138,Colts,0,RandomForestClassifier(),NA,0.7674418604651163
139,Colts,0,ExtraTreesClassifier(),NA,0.6744186046511628
