,Week,Clump,Estimator,params,accuracy
1588,1,13,KNeighborsClassifier,NA,0.7875
1589,1,14,KNeighborsClassifier,NA,0.725
1590,2,0,KNeighborsClassifier,NA,0.6582278481012658
1591,2,1,KNeighborsClassifier,NA,0.620253164556962
1592,2,2,KNeighborsClassifier,NA,0.5949367088607594
1593,2,3,KNeighborsClassifier,NA,0.5569620253164557
1594,2,4,KNeighborsClassifier,NA,0.6455696202531646
1595,2,5,KNeighborsClassifier,NA,0.6455696202531646
1596,2,6,KNeighborsClassifier,NA,0.5569620253164557
1597,2,7,KNeighborsClassifier,NA,0.5822784810126582
1598,2,8,KNeighborsClassifier,NA,0.6835443037974683
1599,2,9,KNeighborsClassifier,NA,0.6835443037974683
1600,2,10,KNeighborsClassifier,NA,0.6582278481012658
1601,2,11,KNeighborsClassifier,NA,0.7088607594936709
1602,2,12,KNeighborsClassifier,NA,0.7088607594936709
1603,2,13,KNeighborsClassifier,NA,0.6708860759493671
1604,2,14,KNeighborsClassifier,NA,0.6329113924050633
1605,3,0,KNeighborsClassifier,NA,0.6363636363636364
1606,3,1,KNeighborsClassifier,NA,0.5844155844155844
1607,3,2,KNeighborsClassifier,NA,0.6363636363636364
1608,3,3,KNeighborsClassifier,NA,0.6103896103896104
1609,3,4,KNeighborsClassifier,NA,0.5974025974025974
1610,3,5,KNeighborsClassifier,NA,0.6623376623376623
1611,3,6,KNeighborsClassifier,NA,0.7272727272727273
1612,3,7,KNeighborsClassifier,NA,0.6753246753246753
1613,3,8,KNeighborsClassifier,NA,0.6233766233766234
1614,3,9,KNeighborsClassifier,NA,0.6753246753246753
1615,3,10,KNeighborsClassifier,NA,0.7792207792207793
1616,3,11,KNeighborsClassifier,NA,0.6233766233766234
1617,3,12,KNeighborsClassifier,NA,0.6623376623376623
1618,3,13,KNeighborsClassifier,NA,0.7142857142857143
1619,3,14,KNeighborsClassifier,NA,0.6753246753246753
1620,4,0,KNeighborsClassifier,NA,0.6575342465753424
1621,4,1,KNeighborsClassifier,NA,0.589041095890411
1622,4,2,KNeighborsClassifier,NA,0.6164383561643836
1623,4,3,KNeighborsClassifier,NA,0.4520547945205479
1624,4,4,KNeighborsClassifier,NA,0.6986301369863014
1625,4,5,KNeighborsClassifier,NA,0.6712328767123288
1626,4,6,KNeighborsClassifier,NA,0.6027397260273972
1627,4,7,KNeighborsClassifier,NA,0.6164383561643836
1628,4,8,KNeighborsClassifier,NA,0.547945205479452
1629,4,9,KNeighborsClassifier,NA,0.589041095890411
1630,4,10,KNeighborsClassifier,NA,0.726027397260274
1631,4,11,KNeighborsClassifier,NA,0.7123287671232876
1632,4,12,KNeighborsClassifier,NA,0.6575342465753424
1633,4,13,KNeighborsClassifier,NA,0.6712328767123288
1634,4,14,KNeighborsClassifier,NA,0.6575342465753424
1635,5,0,KNeighborsClassifier,NA,0.5352112676056338
1636,5,1,KNeighborsClassifier,NA,0.676056338028169
1637,5,2,KNeighborsClassifier,NA,0.6197183098591549
1638,5,3,KNeighborsClassifier,NA,0.6056338028169014
1639,5,4,KNeighborsClassifier,NA,0.647887323943662
1640,5,5,KNeighborsClassifier,NA,0.7183098591549296
1641,5,6,KNeighborsClassifier,NA,0.5774647887323944
1642,5,7,KNeighborsClassifier,NA,0.6197183098591549
1643,5,8,KNeighborsClassifier,NA,0.6619718309859155
1644,5,9,KNeighborsClassifier,NA,0.6901408450704225
1645,5,10,KNeighborsClassifier,NA,0.704225352112676
1646,5,11,KNeighborsClassifier,NA,0.6056338028169014
1647,5,12,KNeighborsClassifier,NA,0.6901408450704225
1648,5,13,KNeighborsClassifier,NA,0.7464788732394366
1649,5,14,KNeighborsClassifier,NA,0.7464788732394366
1650,6,0,KNeighborsClassifier,NA,0.6142857142857143
1651,6,1,KNeighborsClassifier,NA,0.5428571428571428
1652,6,2,KNeighborsClassifier,NA,0.5857142857142857
1653,6,3,KNeighborsClassifier,NA,0.5285714285714286
1654,6,4,KNeighborsClassifier,NA,0.6285714285714286
1655,6,5,KNeighborsClassifier,NA,0.6142857142857143
1656,6,6,KNeighborsClassifier,NA,0.6285714285714286
1657,6,7,KNeighborsClassifier,NA,0.6
1658,6,8,KNeighborsClassifier,NA,0.5714285714285714
1659,6,9,KNeighborsClassifier,NA,0.5285714285714286
1660,6,10,KNeighborsClassifier,NA,0.6571428571428571
1661,6,11,KNeighborsClassifier,NA,0.6571428571428571
1662,6,12,KNeighborsClassifier,NA,0.5857142857142857
1663,6,13,KNeighborsClassifier,NA,0.6142857142857143
1664,6,14,KNeighborsClassifier,NA,0.6571428571428571
1665,7,0,KNeighborsClassifier,NA,0.7857142857142857
1666,7,1,KNeighborsClassifier,NA,0.6714285714285714
1667,7,2,KNeighborsClassifier,NA,0.6428571428571429
1668,7,3,KNeighborsClassifier,NA,0.5714285714285714
1669,7,4,KNeighborsClassifier,NA,0.7428571428571429
1670,7,5,KNeighborsClassifier,NA,0.7714285714285715
1671,7,6,KNeighborsClassifier,NA,0.6571428571428571
1672,7,7,KNeighborsClassifier,NA,0.7428571428571429
1673,7,8,KNeighborsClassifier,NA,0.7428571428571429
1674,7,9,KNeighborsClassifier,NA,0.6428571428571429
1675,7,10,KNeighborsClassifier,NA,0.6714285714285714
1676,7,11,KNeighborsClassifier,NA,0.8142857142857143
1677,7,12,KNeighborsClassifier,NA,0.6857142857142857
1678,7,13,KNeighborsClassifier,NA,0.7428571428571429
1679,7,14,KNeighborsClassifier,NA,0.7571428571428571
1680,8,0,KNeighborsClassifier,NA,0.7246376811594203
1681,8,1,KNeighborsClassifier,NA,0.7391304347826086
1682,8,2,KNeighborsClassifier,NA,0.5942028985507246
1683,8,3,KNeighborsClassifier,NA,0.5217391304347826
1684,8,4,KNeighborsClassifier,NA,0.7391304347826086
1685,8,5,KNeighborsClassifier,NA,0.7536231884057971
1686,8,6,KNeighborsClassifier,NA,0.6521739130434783
1687,8,7,KNeighborsClassifier,NA,0.7391304347826086
1688,8,8,KNeighborsClassifier,NA,0.7391304347826086
1689,8,9,KNeighborsClassifier,NA,0.6956521739130435
1690,8,10,KNeighborsClassifier,NA,0.782608695652174
1691,8,11,KNeighborsClassifier,NA,0.7681159420289855
1692,8,12,KNeighborsClassifier,NA,0.7536231884057971
1693,8,13,KNeighborsClassifier,NA,0.6811594202898551
1694,8,14,KNeighborsClassifier,NA,0.8405797101449275
1695,9,0,KNeighborsClassifier,NA,0.5942028985507246
1696,9,1,KNeighborsClassifier,NA,0.6086956521739131
1697,9,2,KNeighborsClassifier,NA,0.5362318840579711
1698,9,3,KNeighborsClassifier,NA,0.43478260869565216
1699,9,4,KNeighborsClassifier,NA,0.6666666666666666
1700,9,5,KNeighborsClassifier,NA,0.5797101449275363
1701,9,6,KNeighborsClassifier,NA,0.6231884057971014
1702,9,7,KNeighborsClassifier,NA,0.5942028985507246
1703,9,8,KNeighborsClassifier,NA,0.5507246376811594
1704,9,9,KNeighborsClassifier,NA,0.6086956521739131
1705,9,10,KNeighborsClassifier,NA,0.6521739130434783
1706,9,11,KNeighborsClassifier,NA,0.6376811594202898
1707,9,12,KNeighborsClassifier,NA,0.6666666666666666
1708,9,13,KNeighborsClassifier,NA,0.6376811594202898
1709,9,14,KNeighborsClassifier,NA,0.6666666666666666
1710,10,0,KNeighborsClassifier,NA,0.5138888888888888
1711,10,1,KNeighborsClassifier,NA,0.5416666666666666
1712,10,2,KNeighborsClassifier,NA,0.5694444444444444
1713,10,3,KNeighborsClassifier,NA,0.5694444444444444
1714,10,4,KNeighborsClassifier,NA,0.625
1715,10,5,KNeighborsClassifier,NA,0.5833333333333334
1716,10,6,KNeighborsClassifier,NA,0.6666666666666666
1717,10,7,KNeighborsClassifier,NA,0.625
1718,10,8,KNeighborsClassifier,NA,0.6666666666666666
1719,10,9,KNeighborsClassifier,NA,0.7083333333333334
1720,10,10,KNeighborsClassifier,NA,0.5972222222222222
1721,10,11,KNeighborsClassifier,NA,0.6805555555555556
1722,10,12,KNeighborsClassifier,NA,0.75
1723,10,13,KNeighborsClassifier,NA,0.75
1724,10,14,KNeighborsClassifier,NA,0.6666666666666666
1725,11,0,KNeighborsClassifier,NA,0.4533333333333333
1726,11,1,KNeighborsClassifier,NA,0.7066666666666667
1727,11,2,KNeighborsClassifier,NA,0.64
1728,11,3,KNeighborsClassifier,NA,0.6
1729,11,4,KNeighborsClassifier,NA,0.7066666666666667
1730,11,5,KNeighborsClassifier,NA,0.76
1731,11,6,KNeighborsClassifier,NA,0.72
1732,11,7,KNeighborsClassifier,NA,0.7333333333333333
1733,11,8,KNeighborsClassifier,NA,0.72
1734,11,9,KNeighborsClassifier,NA,0.7066666666666667
1735,11,10,KNeighborsClassifier,NA,0.7733333333333333
1736,11,11,KNeighborsClassifier,NA,0.8
1737,11,12,KNeighborsClassifier,NA,0.7333333333333333
1738,11,13,KNeighborsClassifier,NA,0.76
1739,11,14,KNeighborsClassifier,NA,0.7333333333333333
1740,12,0,KNeighborsClassifier,NA,0.358974358974359
1741,12,1,KNeighborsClassifier,NA,0.5641025641025641
1742,12,2,KNeighborsClassifier,NA,0.6538461538461539
1743,12,3,KNeighborsClassifier,NA,0.5897435897435898
1744,12,4,KNeighborsClassifier,NA,0.5
1745,12,5,KNeighborsClassifier,NA,0.6153846153846154
1746,12,6,KNeighborsClassifier,NA,0.7435897435897436
1747,12,7,KNeighborsClassifier,NA,0.5897435897435898
1748,12,8,KNeighborsClassifier,NA,0.44871794871794873
1749,12,9,KNeighborsClassifier,NA,0.6025641025641025
1750,12,10,KNeighborsClassifier,NA,0.6410256410256411
1751,12,11,KNeighborsClassifier,NA,0.6666666666666666
1752,12,12,KNeighborsClassifier,NA,0.5256410256410257
1753,12,13,KNeighborsClassifier,NA,0.6538461538461539
1754,12,14,KNeighborsClassifier,NA,0.6794871794871795
1755,13,0,KNeighborsClassifier,NA,0.475
1756,13,1,KNeighborsClassifier,NA,0.7625
1757,13,2,KNeighborsClassifier,NA,0.45
1758,13,3,KNeighborsClassifier,NA,0.675
1759,13,4,KNeighborsClassifier,NA,0.6
1760,13,5,KNeighborsClassifier,NA,0.7625
1761,13,6,KNeighborsClassifier,NA,0.7
1762,13,7,KNeighborsClassifier,NA,0.55
1763,13,8,KNeighborsClassifier,NA,0.65
1764,13,9,KNeighborsClassifier,NA,0.75
1765,13,10,KNeighborsClassifier,NA,0.7
1766,13,11,KNeighborsClassifier,NA,0.6625
1767,13,12,KNeighborsClassifier,NA,0.725
1768,13,13,KNeighborsClassifier,NA,0.7375
1769,13,14,KNeighborsClassifier,NA,0.775
1770,14,0,KNeighborsClassifier,NA,0.6875
1771,14,1,KNeighborsClassifier,NA,0.7125
1772,14,2,KNeighborsClassifier,NA,0.6125
1773,14,3,KNeighborsClassifier,NA,0.6375
1774,14,4,KNeighborsClassifier,NA,0.7
1775,14,5,KNeighborsClassifier,NA,0.6875
1776,14,6,KNeighborsClassifier,NA,0.65
1777,14,7,KNeighborsClassifier,NA,0.7375
1778,14,8,KNeighborsClassifier,NA,0.725
1779,14,9,KNeighborsClassifier,NA,0.7125
1780,14,10,KNeighborsClassifier,NA,0.6625
1781,14,11,KNeighborsClassifier,NA,0.6375
1782,14,12,KNeighborsClassifier,NA,0.7
1783,14,13,KNeighborsClassifier,NA,0.6625
1784,14,14,KNeighborsClassifier,NA,0.6875
1785,15,0,KNeighborsClassifier,NA,0.6625
1786,15,1,KNeighborsClassifier,NA,0.625
1787,15,2,KNeighborsClassifier,NA,0.6
1788,15,3,KNeighborsClassifier,NA,0.5375
1789,15,4,KNeighborsClassifier,NA,0.6625
1790,15,5,KNeighborsClassifier,NA,0.625
1791,15,6,KNeighborsClassifier,NA,0.6125
1792,15,7,KNeighborsClassifier,NA,0.7
1793,15,8,KNeighborsClassifier,NA,0.7
1794,15,9,KNeighborsClassifier,NA,0.7625
1795,15,10,KNeighborsClassifier,NA,0.7625
1796,15,11,KNeighborsClassifier,NA,0.6875
1797,15,12,KNeighborsClassifier,NA,0.775
1798,15,13,KNeighborsClassifier,NA,0.7125
1799,15,14,KNeighborsClassifier,NA,0.8375
1800,16,0,KNeighborsClassifier,NA,0.575
1801,16,1,KNeighborsClassifier,NA,0.55
1802,16,2,KNeighborsClassifier,NA,0.6125
1803,16,3,KNeighborsClassifier,NA,0.65
1804,16,4,KNeighborsClassifier,NA,0.6375
1805,16,5,KNeighborsClassifier,NA,0.625
1806,16,6,KNeighborsClassifier,NA,0.575
1807,16,7,KNeighborsClassifier,NA,0.575
1808,16,8,KNeighborsClassifier,NA,0.5125
1809,16,9,KNeighborsClassifier,NA,0.7125
1810,16,10,KNeighborsClassifier,NA,0.625
1811,16,11,KNeighborsClassifier,NA,0.6
1812,16,12,KNeighborsClassifier,NA,0.65
1813,16,13,KNeighborsClassifier,NA,0.75
1814,16,14,KNeighborsClassifier,NA,0.6375
1815,17,0,KNeighborsClassifier,NA,0.675
1816,17,1,KNeighborsClassifier,NA,0.675
1817,17,2,KNeighborsClassifier,NA,0.4
1818,17,3,KNeighborsClassifier,NA,0.6
1819,17,4,KNeighborsClassifier,NA,0.6625
1820,17,5,KNeighborsClassifier,NA,0.6875
1821,17,6,KNeighborsClassifier,NA,0.65
1822,17,7,KNeighborsClassifier,NA,0.725
1823,17,8,KNeighborsClassifier,NA,0.775
1824,17,9,KNeighborsClassifier,NA,0.75
1825,17,10,KNeighborsClassifier,NA,0.675
1826,17,11,KNeighborsClassifier,NA,0.7875
1827,17,12,KNeighborsClassifier,NA,0.7
1828,17,13,KNeighborsClassifier,NA,0.775
1829,17,14,KNeighborsClassifier,NA,0.775
1830,WC,0,KNeighborsClassifier,NA,0.45
1831,WC,1,KNeighborsClassifier,NA,0.5
1832,WC,2,KNeighborsClassifier,NA,0.65
1833,WC,3,KNeighborsClassifier,NA,0.4
1834,WC,4,KNeighborsClassifier,NA,0.6
1835,WC,5,KNeighborsClassifier,NA,0.65
1836,WC,6,KNeighborsClassifier,NA,0.5
1837,WC,7,KNeighborsClassifier,NA,0.6
1838,WC,8,KNeighborsClassifier,NA,0.45
1839,WC,9,KNeighborsClassifier,NA,0.5
1840,WC,10,KNeighborsClassifier,NA,0.55
1841,WC,11,KNeighborsClassifier,NA,0.6
1842,WC,12,KNeighborsClassifier,NA,0.45
1843,WC,13,KNeighborsClassifier,NA,0.7
1844,WC,14,KNeighborsClassifier,NA,0.6
1845,DV,0,KNeighborsClassifier,NA,0.7
1846,DV,1,KNeighborsClassifier,NA,0.55
1847,DV,2,KNeighborsClassifier,NA,0.45
1848,DV,3,KNeighborsClassifier,NA,0.55
1849,DV,4,KNeighborsClassifier,NA,0.65
1850,DV,5,KNeighborsClassifier,NA,0.45
1851,DV,6,KNeighborsClassifier,NA,0.45
1852,DV,7,KNeighborsClassifier,NA,0.6
1853,DV,8,KNeighborsClassifier,NA,0.6
1854,DV,9,KNeighborsClassifier,NA,0.45
1855,DV,10,KNeighborsClassifier,NA,0.6
1856,DV,11,KNeighborsClassifier,NA,0.6
1857,DV,12,KNeighborsClassifier,NA,0.5
1858,DV,13,KNeighborsClassifier,NA,0.45
1859,DV,14,KNeighborsClassifier,NA,0.5
1860,CC,0,KNeighborsClassifier,NA,0.4
1861,CC,1,KNeighborsClassifier,NA,0.5
1862,CC,2,KNeighborsClassifier,NA,0.5
1863,CC,3,KNeighborsClassifier,NA,0.5
1864,CC,4,KNeighborsClassifier,NA,0.5
1865,CC,5,KNeighborsClassifier,NA,0.6
1866,CC,6,KNeighborsClassifier,NA,0.5
1867,CC,7,KNeighborsClassifier,NA,0.4
1868,CC,8,KNeighborsClassifier,NA,0.5
1869,CC,9,KNeighborsClassifier,NA,0.5
1870,CC,10,KNeighborsClassifier,NA,0.4
1871,CC,11,KNeighborsClassifier,NA,0.4
1872,CC,12,KNeighborsClassifier,NA,0.5
1873,CC,13,KNeighborsClassifier,NA,0.5
1874,CC,14,KNeighborsClassifier,NA,0.5
1875,SB,0,KNeighborsClassifier,NA,0.4
1876,SB,1,KNeighborsClassifier,NA,0.4
1877,SB,2,KNeighborsClassifier,NA,0.4
1878,SB,3,KNeighborsClassifier,NA,0.6
1879,SB,4,KNeighborsClassifier,NA,0.6
1880,SB,5,KNeighborsClassifier,NA,0.4
1881,SB,6,KNeighborsClassifier,NA,0.4
1882,SB,7,KNeighborsClassifier,NA,0.4
1883,SB,8,KNeighborsClassifier,NA,0.6
1884,SB,9,KNeighborsClassifier,NA,0.4
1885,SB,10,KNeighborsClassifier,NA,0.4
1886,SB,11,KNeighborsClassifier,NA,0.4
1887,SB,12,KNeighborsClassifier,NA,0.4
1888,SB,13,KNeighborsClassifier,NA,0.4
1889,SB,14,KNeighborsClassifier,NA,0.4
1890,1,0,AdaBoostClassifier,NA,0.6125
1891,1,1,AdaBoostClassifier,NA,0.675
1892,1,2,AdaBoostClassifier,NA,0.7625
1893,1,3,AdaBoostClassifier,NA,0.6375
1894,1,4,AdaBoostClassifier,NA,0.6875
1895,1,5,AdaBoostClassifier,NA,0.75
1896,1,6,AdaBoostClassifier,NA,0.7625
1897,1,7,AdaBoostClassifier,NA,0.7625
1898,1,8,AdaBoostClassifier,NA,0.6625
1899,1,9,AdaBoostClassifier,NA,0.7375
1900,1,10,AdaBoostClassifier,NA,0.775
1901,1,11,AdaBoostClassifier,NA,0.675
1902,1,12,AdaBoostClassifier,NA,0.7125
1903,1,13,AdaBoostClassifier,NA,0.7875
1904,1,14,AdaBoostClassifier,NA,0.7875
1905,2,0,AdaBoostClassifier,NA,0.6455696202531646
1906,2,1,AdaBoostClassifier,NA,0.569620253164557
1907,2,2,AdaBoostClassifier,NA,0.6708860759493671
1908,2,3,AdaBoostClassifier,NA,0.620253164556962
1909,2,4,AdaBoostClassifier,NA,0.6835443037974683
1910,2,5,AdaBoostClassifier,NA,0.7088607594936709
1911,2,6,AdaBoostClassifier,NA,0.7215189873417721
1912,2,7,AdaBoostClassifier,NA,0.6582278481012658
1913,2,8,AdaBoostClassifier,NA,0.6835443037974683
1914,2,9,AdaBoostClassifier,NA,0.6835443037974683
1915,2,10,AdaBoostClassifier,NA,0.7088607594936709
1916,2,11,AdaBoostClassifier,NA,0.810126582278481
1917,2,12,AdaBoostClassifier,NA,0.7088607594936709
1918,2,13,AdaBoostClassifier,NA,0.7848101265822784
1919,2,14,AdaBoostClassifier,NA,0.7848101265822784
1920,3,0,AdaBoostClassifier,NA,0.5714285714285714
1921,3,1,AdaBoostClassifier,NA,0.6363636363636364
1922,3,2,AdaBoostClassifier,NA,0.6233766233766234
1923,3,3,AdaBoostClassifier,NA,0.6103896103896104
1924,3,4,AdaBoostClassifier,NA,0.7402597402597403
1925,3,5,AdaBoostClassifier,NA,0.7012987012987013
1926,3,6,AdaBoostClassifier,NA,0.7142857142857143
1927,3,7,AdaBoostClassifier,NA,0.7402597402597403
1928,3,8,AdaBoostClassifier,NA,0.6883116883116883
1929,3,9,AdaBoostClassifier,NA,0.6493506493506493
1930,3,10,AdaBoostClassifier,NA,0.6493506493506493
1931,3,11,AdaBoostClassifier,NA,0.7012987012987013
1932,3,12,AdaBoostClassifier,NA,0.7142857142857143
1933,3,13,AdaBoostClassifier,NA,0.6493506493506493
1934,3,14,AdaBoostClassifier,NA,0.6233766233766234
1935,4,0,AdaBoostClassifier,NA,0.6575342465753424
1936,4,1,AdaBoostClassifier,NA,0.6712328767123288
1937,4,2,AdaBoostClassifier,NA,0.6164383561643836
1938,4,3,AdaBoostClassifier,NA,0.4520547945205479
1939,4,4,AdaBoostClassifier,NA,0.684931506849315
1940,4,5,AdaBoostClassifier,NA,0.6712328767123288
1941,4,6,AdaBoostClassifier,NA,0.6438356164383562
1942,4,7,AdaBoostClassifier,NA,0.684931506849315
1943,4,8,AdaBoostClassifier,NA,0.6301369863013698
1944,4,9,AdaBoostClassifier,NA,0.6986301369863014
1945,4,10,AdaBoostClassifier,NA,0.6575342465753424
1946,4,11,AdaBoostClassifier,NA,0.7123287671232876
1947,4,12,AdaBoostClassifier,NA,0.684931506849315
1948,4,13,AdaBoostClassifier,NA,0.7123287671232876
1949,4,14,AdaBoostClassifier,NA,0.7945205479452054
1950,5,0,AdaBoostClassifier,NA,0.5633802816901409
1951,5,1,AdaBoostClassifier,NA,0.704225352112676
1952,5,2,AdaBoostClassifier,NA,0.7183098591549296
1953,5,3,AdaBoostClassifier,NA,0.6056338028169014
1954,5,4,AdaBoostClassifier,NA,0.647887323943662
1955,5,5,AdaBoostClassifier,NA,0.7464788732394366
1956,5,6,AdaBoostClassifier,NA,0.7323943661971831
1957,5,7,AdaBoostClassifier,NA,0.6619718309859155
1958,5,8,AdaBoostClassifier,NA,0.676056338028169
1959,5,9,AdaBoostClassifier,NA,0.676056338028169
1960,5,10,AdaBoostClassifier,NA,0.7464788732394366
1961,5,11,AdaBoostClassifier,NA,0.704225352112676
1962,5,12,AdaBoostClassifier,NA,0.676056338028169
1963,5,13,AdaBoostClassifier,NA,0.7464788732394366
1964,5,14,AdaBoostClassifier,NA,0.8169014084507042
1965,6,0,AdaBoostClassifier,NA,0.4857142857142857
1966,6,1,AdaBoostClassifier,NA,0.6142857142857143
1967,6,2,AdaBoostClassifier,NA,0.5428571428571428
1968,6,3,AdaBoostClassifier,NA,0.5714285714285714
1969,6,4,AdaBoostClassifier,NA,0.6714285714285714
1970,6,5,AdaBoostClassifier,NA,0.6428571428571429
1971,6,6,AdaBoostClassifier,NA,0.6571428571428571
1972,6,7,AdaBoostClassifier,NA,0.6714285714285714
1973,6,8,AdaBoostClassifier,NA,0.6
1974,6,9,AdaBoostClassifier,NA,0.6
1975,6,10,AdaBoostClassifier,NA,0.6285714285714286
1976,6,11,AdaBoostClassifier,NA,0.6571428571428571
1977,6,12,AdaBoostClassifier,NA,0.7
1978,6,13,AdaBoostClassifier,NA,0.6428571428571429
1979,6,14,AdaBoostClassifier,NA,0.6571428571428571
1980,7,0,AdaBoostClassifier,NA,0.7857142857142857
1981,7,1,AdaBoostClassifier,NA,0.6714285714285714
1982,7,2,AdaBoostClassifier,NA,0.7428571428571429
1983,7,3,AdaBoostClassifier,NA,0.5857142857142857
1984,7,4,AdaBoostClassifier,NA,0.6857142857142857
1985,7,5,AdaBoostClassifier,NA,0.7285714285714285
1986,7,6,AdaBoostClassifier,NA,0.7428571428571429
1987,7,7,AdaBoostClassifier,NA,0.8142857142857143
1988,7,8,AdaBoostClassifier,NA,0.7285714285714285
1989,7,9,AdaBoostClassifier,NA,0.6857142857142857
1990,7,10,AdaBoostClassifier,NA,0.8571428571428571
1991,7,11,AdaBoostClassifier,NA,0.8428571428571429
1992,7,12,AdaBoostClassifier,NA,0.7714285714285715
1993,7,13,AdaBoostClassifier,NA,0.8
1994,7,14,AdaBoostClassifier,NA,0.8428571428571429
1995,8,0,AdaBoostClassifier,NA,0.7246376811594203
1996,8,1,AdaBoostClassifier,NA,0.6231884057971014
1997,8,2,AdaBoostClassifier,NA,0.7246376811594203
1998,8,3,AdaBoostClassifier,NA,0.6231884057971014
1999,8,4,AdaBoostClassifier,NA,0.7246376811594203
2000,8,5,AdaBoostClassifier,NA,0.6521739130434783
2001,8,6,AdaBoostClassifier,NA,0.6376811594202898
2002,8,7,AdaBoostClassifier,NA,0.7391304347826086
2003,8,8,AdaBoostClassifier,NA,0.782608695652174
2004,8,9,AdaBoostClassifier,NA,0.782608695652174
2005,8,10,AdaBoostClassifier,NA,0.7246376811594203
2006,8,11,AdaBoostClassifier,NA,0.6521739130434783
2007,8,12,AdaBoostClassifier,NA,0.7681159420289855
2008,8,13,AdaBoostClassifier,NA,0.6086956521739131
2009,8,14,AdaBoostClassifier,NA,0.7536231884057971
2010,9,0,AdaBoostClassifier,NA,0.6086956521739131
2011,9,1,AdaBoostClassifier,NA,0.5507246376811594
2012,9,2,AdaBoostClassifier,NA,0.6521739130434783
2013,9,3,AdaBoostClassifier,NA,0.6666666666666666
2014,9,4,AdaBoostClassifier,NA,0.6521739130434783
2015,9,5,AdaBoostClassifier,NA,0.7246376811594203
2016,9,6,AdaBoostClassifier,NA,0.6956521739130435
2017,9,7,AdaBoostClassifier,NA,0.6521739130434783
2018,9,8,AdaBoostClassifier,NA,0.6666666666666666
2019,9,9,AdaBoostClassifier,NA,0.6811594202898551
2020,9,10,AdaBoostClassifier,NA,0.7101449275362319
2021,9,11,AdaBoostClassifier,NA,0.7101449275362319
2022,9,12,AdaBoostClassifier,NA,0.6956521739130435
2023,9,13,AdaBoostClassifier,NA,0.7391304347826086
2024,9,14,AdaBoostClassifier,NA,0.8115942028985508
2025,10,0,AdaBoostClassifier,NA,0.625
2026,10,1,AdaBoostClassifier,NA,0.6388888888888888
2027,10,2,AdaBoostClassifier,NA,0.5833333333333334
2028,10,3,AdaBoostClassifier,NA,0.6111111111111112
2029,10,4,AdaBoostClassifier,NA,0.7222222222222222
2030,10,5,AdaBoostClassifier,NA,0.6527777777777778
2031,10,6,AdaBoostClassifier,NA,0.6805555555555556
2032,10,7,AdaBoostClassifier,NA,0.6944444444444444
2033,10,8,AdaBoostClassifier,NA,0.7083333333333334
2034,10,9,AdaBoostClassifier,NA,0.7083333333333334
2035,10,10,AdaBoostClassifier,NA,0.7638888888888888
2036,10,11,AdaBoostClassifier,NA,0.7638888888888888
2037,10,12,AdaBoostClassifier,NA,0.7916666666666666
2038,10,13,AdaBoostClassifier,NA,0.7638888888888888
2039,10,14,AdaBoostClassifier,NA,0.8472222222222222
2040,11,0,AdaBoostClassifier,NA,0.6933333333333334
2041,11,1,AdaBoostClassifier,NA,0.7066666666666667
2042,11,2,AdaBoostClassifier,NA,0.6933333333333334
2043,11,3,AdaBoostClassifier,NA,0.5866666666666667
2044,11,4,AdaBoostClassifier,NA,0.8
2045,11,5,AdaBoostClassifier,NA,0.8
2046,11,6,AdaBoostClassifier,NA,0.7333333333333333
2047,11,7,AdaBoostClassifier,NA,0.7733333333333333
2048,11,8,AdaBoostClassifier,NA,0.7733333333333333
2049,11,9,AdaBoostClassifier,NA,0.6933333333333334
2050,11,10,AdaBoostClassifier,NA,0.8266666666666667
2051,11,11,AdaBoostClassifier,NA,0.7333333333333333
2052,11,12,AdaBoostClassifier,NA,0.84
2053,11,13,AdaBoostClassifier,NA,0.68
2054,11,14,AdaBoostClassifier,NA,0.8666666666666667
2055,12,0,AdaBoostClassifier,NA,0.6025641025641025
2056,12,1,AdaBoostClassifier,NA,0.5512820512820513
2057,12,2,AdaBoostClassifier,NA,0.6282051282051282
2058,12,3,AdaBoostClassifier,NA,0.5897435897435898
2059,12,4,AdaBoostClassifier,NA,0.6794871794871795
2060,12,5,AdaBoostClassifier,NA,0.7564102564102564
2061,12,6,AdaBoostClassifier,NA,0.7435897435897436
2062,12,7,AdaBoostClassifier,NA,0.6666666666666666
2063,12,8,AdaBoostClassifier,NA,0.6153846153846154
2064,12,9,AdaBoostClassifier,NA,0.6410256410256411
2065,12,10,AdaBoostClassifier,NA,0.7564102564102564
2066,12,11,AdaBoostClassifier,NA,0.717948717948718
2067,12,12,AdaBoostClassifier,NA,0.7435897435897436
2068,12,13,AdaBoostClassifier,NA,0.7948717948717948
2069,12,14,AdaBoostClassifier,NA,0.7948717948717948
2070,13,0,AdaBoostClassifier,NA,0.5875
2071,13,1,AdaBoostClassifier,NA,0.7625
2072,13,2,AdaBoostClassifier,NA,0.6125
2073,13,3,AdaBoostClassifier,NA,0.675
2074,13,4,AdaBoostClassifier,NA,0.75
2075,13,5,AdaBoostClassifier,NA,0.7625
2076,13,6,AdaBoostClassifier,NA,0.7125
2077,13,7,AdaBoostClassifier,NA,0.6875
2078,13,8,AdaBoostClassifier,NA,0.6875
2079,13,9,AdaBoostClassifier,NA,0.825
2080,13,10,AdaBoostClassifier,NA,0.75
2081,13,11,AdaBoostClassifier,NA,0.7375
