GameID,Vteam,VQ1,VQ2,VQ3,VQ4,DateWeek,Year,Hteam,HQ1,HQ2,HQ3,HQ4
2016-10-DolphinsChargers,Dolphins,0,7,14,10,10,2016,Chargers,0,10,7,7
2016-10-49ersCardinals,49ers,0,10,3,7,10,2016,Cardinals,7,13,0,3
2016-10-CowboysSteelers,Cowboys,10,3,10,12,10,2016,Steelers,12,3,3,12
2016-10-SeahawksPatriots,Seahawks,6,13,3,9,10,2016,Patriots,7,7,7,3
2016-10-BrownsRavens,Browns,0,7,0,0,10,2016,Ravens,0,6,15,7
2016-11-TexansRaiders,Texans,3,7,7,3,11,2016,Raiders,0,10,3,14
2016-11-BillsBengals,Bills,7,3,3,3,11,2016,Bengals,6,6,0,0
2016-11-CardinalsVikings,Cardinals,7,10,0,7,11,2016,Vikings,7,13,10,0
2016-11-BearsGiants,Bears,9,7,0,0,11,2016,Giants,6,3,13,0
2016-11-TitansColts,Titans,0,7,7,3,11,2016,Colts,14,7,0,3
2016-11-BuccaneersChiefs,Buccaneers,0,9,3,7,11,2016,Chiefs,3,7,0,7
2016-11-SteelersBrowns,Steelers,3,11,3,7,11,2016,Browns,0,0,3,6
2016-11-RavensCowboys,Ravens,7,3,0,7,11,2016,Cowboys,0,10,7,10
2016-11-JaguarsLions,Jaguars,3,6,10,0,11,2016,Lions,0,9,7,10
2016-11-DolphinsRams,Dolphins,0,0,0,14,11,2016,Rams,7,0,3,0
2016-11-Patriots49ers,Patriots,6,7,0,17,11,2016,49ers,3,7,0,7
2016-11-EaglesSeahawks,Eagles,0,7,0,8,11,2016,Seahawks,6,10,7,3
2016-11-PackersRedskins,Packers,0,10,0,14,11,2016,Redskins,7,6,9,20
2016-11-SaintsPanthers,Saints,3,0,0,17,11,2016,Panthers,3,17,3,0
2016-12-PackersEagles,Packers,7,7,3,10,12,2016,Eagles,7,3,3,0
2016-12-CardinalsFalcons,Cardinals,7,6,0,6,12,2016,Falcons,7,10,7,14
2016-12-49ersDolphins,49ers,7,0,7,10,12,2016,Dolphins,0,14,10,7
2016-12-RamsSaints,Rams,7,14,0,0,12,2016,Saints,7,21,14,7
2016-12-GiantsBrowns,Giants,0,14,0,13,12,2016,Browns,0,6,0,7
2016-12-ChargersTexans,Chargers,0,14,0,7,12,2016,Texans,0,7,0,6
2016-12-BengalsRavens,Bengals,0,3,6,5,12,2016,Ravens,10,6,0,3
2016-12-JaguarsBills,Jaguars,7,0,7,7,12,2016,Bills,0,6,14,8
2016-12-TitansBears,Titans,7,14,3,3,12,2016,Bears,7,0,0,14
2016-12-SeahawksBuccaneers,Seahawks,0,5,0,0,12,2016,Buccaneers,14,0,0,0
2016-12-PanthersRaiders,Panthers,7,0,18,7,12,2016,Raiders,7,17,0,11
2016-12-PatriotsJets,Patriots,0,10,3,9,12,2016,Jets,3,7,0,7
2016-12-ChiefsBroncos,Chiefs,0,9,7,8,12,2016,Broncos,0,3,7,14
2016-12-VikingsLions,Vikings,7,0,3,3,12,2016,Lions,7,3,0,6
2016-12-RedskinsCowboys,Redskins,0,6,0,20,12,2016,Cowboys,7,10,0,14
2016-12-SteelersColts,Steelers,14,7,0,7,12,2016,Colts,0,7,0,0
2016-13-ColtsJets,Colts,14,10,10,7,13,2016,Jets,0,3,0,7
2016-13-BroncosJaguars,Broncos,0,10,7,3,13,2016,Jaguars,0,3,0,7
2016-13-ChiefsFalcons,Chiefs,6,14,7,2,13,2016,Falcons,10,6,0,12
2016-13-LionsSaints,Lions,3,10,6,9,13,2016,Saints,0,6,0,7
2016-13-TexansPackers,Texans,0,0,7,6,13,2016,Packers,0,7,0,14
2016-13-RamsPatriots,Rams,0,0,3,7,13,2016,Patriots,7,10,6,3
2016-13-DolphinsRavens,Dolphins,0,0,0,6,13,2016,Ravens,14,10,0,14
2016-13-49ersBears,49ers,0,6,0,0,13,2016,Bears,0,7,14,5
2016-13-EaglesBengals,Eagles,0,0,7,7,13,2016,Bengals,10,9,10,3
2016-13-BillsRaiders,Bills,3,7,14,0,13,2016,Raiders,3,6,14,15
2016-13-BuccaneersChargers,Buccaneers,7,0,10,11,13,2016,Chargers,7,7,7,0
2016-13-GiantsSteelers,Giants,0,0,7,7,13,2016,Steelers,5,9,7,3
2016-13-RedskinsCardinals,Redskins,0,6,14,3,13,2016,Cardinals,7,3,7,14
2016-13-PanthersSeahawks,Panthers,0,7,0,0,13,2016,Seahawks,10,13,7,10
2016-13-CowboysVikings,Cowboys,0,7,0,10,13,2016,Vikings,3,0,3,9
2016-14-RavensPatriots,Ravens,0,3,14,6,14,2016,Patriots,9,7,7,7
2016-14-SteelersBills,Steelers,7,7,7,6,14,2016,Bills,0,7,0,13
2016-14-RedskinsEagles,Redskins,0,7,14,6,14,2016,Eagles,3,10,0,9
2016-14-BroncosTitans,Broncos,0,0,0,10,14,2016,Titans,10,3,0,0
2016-14-VikingsJaguars,Vikings,6,3,3,13,14,2016,Jaguars,0,9,7,0
2016-14-CardinalsDolphins,Cardinals,6,3,0,14,14,2016,Dolphins,7,7,7,5
2016-14-ChargersPanthers,Chargers,0,7,9,0,14,2016,Panthers,10,13,3,2
2016-14-BengalsBrowns,Bengals,13,7,0,3,14,2016,Browns,0,0,7,3
2016-14-BearsLions,Bears,3,0,7,7,14,2016,Lions,0,10,3,7
2016-14-TexansColts,Texans,3,10,3,6,14,2016,Colts,3,0,7,7
2016-14-Jets49ers,Jets,0,3,3,11,14,2016,49ers,14,3,0,0
2016-14-FalconsRams,Falcons,7,14,21,0,14,2016,Rams,0,0,0,14
2016-14-SeahawksPackers,Seahawks,3,0,0,7,14,2016,Packers,7,14,7,10
2016-14-SaintsBuccaneers,Saints,0,8,3,0,14,2016,Buccaneers,3,10,0,3
2016-14-CowboysGiants,Cowboys,7,0,0,0,14,2016,Giants,0,0,10,0
2016-14-RaidersChiefs,Raiders,3,7,3,0,14,2016,Chiefs,0,21,0,0
2016-15-PanthersRedskins,Panthers,10,3,10,3,15,2016,Redskins,3,6,0,6
2016-15-ColtsVikings,Colts,10,17,0,7,15,2016,Vikings,0,0,3,3
2016-15-EaglesRavens,Eagles,3,11,0,12,15,2016,Ravens,10,10,0,7
2016-15-SteelersBengals,Steelers,3,6,6,9,15,2016,Bengals,10,10,0,0
2016-15-TitansChiefs,Titans,0,7,0,12,15,2016,Chiefs,14,3,0,0
2016-15-LionsGiants,Lions,0,3,3,0,15,2016,Giants,7,3,0,7
2016-15-JaguarsTexans,Jaguars,0,13,7,0,15,2016,Texans,0,5,6,10
2016-15-BrownsBills,Browns,3,0,10,0,15,2016,Bills,10,7,7,9
2016-15-PackersBears,Packers,7,3,17,3,15,2016,Bears,0,10,0,17
2016-15-49ersFalcons,49ers,0,13,0,0,15,2016,Falcons,21,7,10,3
2016-15-SaintsCardinals,Saints,10,14,3,21,15,2016,Cardinals,7,13,7,14
2016-15-PatriotsBroncos,Patriots,3,7,3,3,15,2016,Broncos,3,0,0,0
2016-15-RaidersChargers,Raiders,3,7,3,6,15,2016,Chargers,7,3,6,0
2016-15-BuccaneersCowboys,Buccaneers,3,3,14,0,15,2016,Cowboys,0,17,0,9
2016-15-DolphinsJets,Dolphins,0,13,21,0,15,2016,Jets,7,3,0,3
2016-15-RamsSeahawks,Rams,0,3,0,0,15,2016,Seahawks,0,10,7,7
2016-16-LionsCowboys,Lions,7,14,0,0,16,2016,Cowboys,14,7,14,7
2016-16-RavensSteelers,Ravens,3,3,11,10,16,2016,Steelers,7,0,3,21
2016-16-BroncosChiefs,Broncos,7,3,0,0,16,2016,Chiefs,21,0,0,12
2016-16-DolphinsBills,Dolphins,7,7,14,3,16,2016,Bills,0,7,14,10
2016-16-JetsPatriots,Jets,0,0,0,3,16,2016,Patriots,10,17,7,7
2016-16-VikingsPackers,Vikings,3,10,0,12,16,2016,Packers,14,14,0,10
2016-16-TitansJaguars,Titans,0,7,3,7,16,2016,Jaguars,10,9,6,13
2016-16-FalconsPanthers,Falcons,13,7,3,10,16,2016,Panthers,0,3,10,3
2016-16-RedskinsBears,Redskins,14,10,7,10,16,2016,Bears,0,14,0,7
2016-16-ChargersBrowns,Chargers,10,0,7,0,16,2016,Browns,7,10,3,0
2016-16-ColtsRaiders,Colts,0,7,7,11,16,2016,Raiders,0,19,14,0
2016-16-CardinalsSeahawks,Cardinals,7,7,0,20,16,2016,Seahawks,0,3,7,21
2016-16-49ersRams,49ers,7,0,0,15,16,2016,Rams,14,0,0,7
2016-16-BuccaneersSaints,Buccaneers,0,7,14,3,16,2016,Saints,7,6,15,3
2016-16-BengalsTexans,Bengals,0,3,0,7,16,2016,Texans,0,0,3,9
2016-16-GiantsEagles,Giants,3,10,3,3,16,2016,Eagles,14,7,0,3
2016-17-BillsJets,Bills,0,3,0,7,17,2016,Jets,0,10,10,10
2016-17-RavensBengals,Ravens,3,0,0,7,17,2016,Bengals,14,6,0,7
2016-17-BrownsSteelers,Browns,7,7,0,7,17,2016,Steelers,0,7,0,14
2016-17-BearsVikings,Bears,0,10,0,0,17,2016,Vikings,7,17,0,14
2016-17-CowboysEagles,Cowboys,0,10,3,0,17,2016,Eagles,3,7,7,10
2016-17-PatriotsDolphins,Patriots,14,6,7,8,17,2016,Dolphins,0,7,7,0
2016-17-TexansTitans,Texans,0,0,10,7,17,2016,Titans,7,7,7,3
2016-17-PanthersBuccaneers,Panthers,7,0,3,6,17,2016,Buccaneers,3,0,7,7
2016-17-JaguarsColts,Jaguars,10,7,0,3,17,2016,Colts,0,3,14,7
2016-17-ChiefsChargers,Chiefs,3,17,14,3,17,2016,Chargers,3,7,7,10
2016-17-Seahawks49ers,Seahawks,3,16,3,3,17,2016,49ers,7,7,2,7
2016-17-CardinalsRams,Cardinals,3,13,14,14,17,2016,Rams,0,6,0,0
2016-17-GiantsRedskins,Giants,3,7,0,9,17,2016,Redskins,0,0,3,7
2016-17-RaidersBroncos,Raiders,0,0,6,0,17,2016,Broncos,7,10,7,0
2016-17-SaintsFalcons,Saints,10,3,0,19,17,2016,Falcons,14,21,3,0
2016-17-PackersLions,Packers,0,10,7,14,17,2016,Lions,0,14,0,10
2017-1-SaintsVikings,Saints,3,3,3,10,1,2017,Vikings,3,13,3,10
2017-1-ChargersBroncos,Chargers,0,7,0,14,1,2017,Broncos,7,7,10,0
2017-1-JaguarsTexans,Jaguars,3,16,7,3,1,2017,Texans,0,0,7,0
2017-1-JetsBills,Jets,0,6,6,0,1,2017,Bills,0,7,7,7
2017-1-EaglesRedskins,Eagles,7,9,3,11,1,2017,Redskins,0,14,3,0
2017-1-CardinalsLions,Cardinals,10,0,7,6,1,2017,Lions,0,9,6,20
2017-1-RaidersTitans,Raiders,7,6,3,10,1,2017,Titans,7,3,3,3
2017-1-FalconsBears,Falcons,3,7,3,10,1,2017,Bears,0,10,0,7
2017-1-SteelersBrowns,Steelers,7,7,7,0,1,2017,Browns,7,0,3,8
2017-1-RavensBengals,Ravens,3,14,3,0,1,2017,Bengals,0,0,0,0
2017-1-ColtsRams,Colts,3,0,0,6,1,2017,Rams,10,17,10,9
2017-1-Panthers49ers,Panthers,7,6,10,0,1,2017,49ers,0,0,3,0
2017-1-SeahawksPackers,Seahawks,0,3,3,3,1,2017,Packers,0,0,14,3
2017-1-GiantsCowboys,Giants,0,0,3,0,1,2017,Cowboys,3,13,0,3
2017-1-ChiefsPatriots,Chiefs,7,7,7,21,1,2017,Patriots,7,10,10,0
2017-2-LionsGiants,Lions,7,10,0,7,2,2017,Giants,0,7,3,0
2017-2-PatriotsSaints,Patriots,20,10,3,3,2,2017,Saints,3,10,0,7
2017-2-BrownsRavens,Browns,0,7,3,0,2,2017,Ravens,7,14,0,3
2017-2-BearsBuccaneers,Bears,0,0,0,7,2,2017,Buccaneers,10,16,0,3
2017-2-EaglesChiefs,Eagles,3,0,7,10,2,2017,Chiefs,3,3,7,14
2017-2-VikingsSteelers,Vikings,0,3,6,0,2,2017,Steelers,7,7,6,6
2017-2-BillsPanthers,Bills,0,0,0,3,2,2017,Panthers,3,3,0,3
2017-2-CardinalsColts,Cardinals,0,3,0,10,2,2017,Colts,10,0,0,3
2017-2-TitansJaguars,Titans,3,3,17,14,2,2017,Jaguars,3,0,0,13
2017-2-DolphinsChargers,Dolphins,3,0,10,6,2,2017,Chargers,0,10,7,0
2017-2-JetsRaiders,Jets,0,10,3,7,2,2017,Raiders,7,14,7,17
2017-2-49ersSeahawks,49ers,0,6,0,3,2,2017,Seahawks,6,0,0,6
2017-2-RedskinsRams,Redskins,3,17,0,7,2,2017,Rams,0,10,7,3
2017-2-CowboysBroncos,Cowboys,0,10,0,7,2,2017,Broncos,7,14,14,7
2017-2-PackersFalcons,Packers,7,0,3,13,2,2017,Falcons,7,17,10,0
2017-2-TexansBengals,Texans,3,7,0,3,2,2017,Bengals,0,6,3,0
2017-3-CowboysCardinals,Cowboys,0,7,7,14,3,2017,Cardinals,7,0,7,3
2017-3-RavensJaguars,Ravens,0,0,0,7,3,2017,Jaguars,10,13,14,7
2017-3-TexansPatriots,Texans,10,10,7,6,3,2017,Patriots,7,14,7,8
2017-3-DolphinsJets,Dolphins,0,0,0,6,3,2017,Jets,0,10,10,0
2017-3-GiantsEagles,Giants,0,0,0,24,3,2017,Eagles,0,7,7,13
2017-3-BrownsColts,Browns,0,14,0,14,3,2017,Colts,7,21,0,3
2017-3-BuccaneersVikings,Buccaneers,3,0,14,0,3,2017,Vikings,7,14,10,3
2017-3-FalconsLions,Falcons,7,13,3,7,3,2017,Lions,0,13,10,3
2017-3-SaintsPanthers,Saints,7,10,7,10,3,2017,Panthers,3,3,7,0
2017-3-BroncosBills,Broncos,3,10,3,0,3,2017,Bills,0,13,7,6
2017-3-SteelersBears,Steelers,0,7,7,3,3,2017,Bears,7,10,0,0
2017-3-SeahawksTitans,Seahawks,0,7,7,13,3,2017,Titans,0,9,21,3
2017-3-ChiefsChargers,Chiefs,14,3,0,7,3,2017,Chargers,7,3,0,0
2017-3-BengalsPackers,Bengals,7,14,0,3,3,2017,Packers,7,0,7,10
2017-3-RaidersRedskins,Raiders,0,0,7,3,3,2017,Redskins,7,7,7,6
2017-3-Rams49ers,Rams,14,10,10,7,3,2017,49ers,7,6,7,19
2017-4-RedskinsChiefs,Redskins,10,0,7,3,4,2017,Chiefs,0,7,10,12
2017-4-SaintsDolphins,Saints,0,3,7,10,4,2017,Dolphins,0,0,0,0
2017-4-PanthersPatriots,Panthers,3,14,6,10,4,2017,Patriots,3,13,0,14
2017-4-JaguarsJets,Jaguars,7,3,0,10,4,2017,Jets,7,3,10,0
2017-4-TitansTexans,Titans,0,14,0,0,4,2017,Texans,14,16,7,20
2017-4-LionsVikings,Lions,0,3,11,0,4,2017,Vikings,0,7,0,0
2017-4-RamsCowboys,Rams,3,13,10,9,4,2017,Cowboys,3,21,0,6
2017-4-BillsFalcons,Bills,0,7,7,9,4,2017,Falcons,0,10,0,7
2017-4-SteelersRavens,Steelers,3,16,0,7,4,2017,Ravens,0,0,9,0
2017-4-BengalsBrowns,Bengals,0,21,10,0,4,2017,Browns,0,0,0,7
2017-4-GiantsBuccaneers,Giants,0,10,7,6,4,2017,Buccaneers,13,3,0,9
2017-4-49ersCardinals,49ers,3,3,6,0,4,2017,Cardinals,0,6,3,3
2017-4-EaglesChargers,Eagles,10,6,3,7,4,2017,Chargers,0,10,0,14
2017-4-RaidersBroncos,Raiders,0,7,0,3,4,2017,Broncos,10,0,6,0
2017-4-ColtsSeahawks,Colts,2,13,3,0,4,2017,Seahawks,3,7,22,14
2017-4-BearsPackers,Bears,0,7,0,7,4,2017,Packers,14,7,7,7
2017-5-VikingsBears,Vikings,0,3,14,3,5,2017,Bears,2,0,7,8
2017-5-BillsBengals,Bills,3,7,3,3,5,2017,Bengals,7,3,0,10
2017-5-CardinalsEagles,Cardinals,0,7,0,0,5,2017,Eagles,21,0,10,3
2017-5-JaguarsSteelers,Jaguars,0,7,13,10,5,2017,Steelers,3,3,3,0
2017-5-TitansDolphins,Titans,0,3,7,0,5,2017,Dolphins,10,0,0,6
2017-5-ChargersGiants,Chargers,0,10,7,10,5,2017,Giants,9,0,7,6
2017-5-49ersColts,49ers,3,3,0,17,5,2017,Colts,3,3,10,7
2017-5-JetsBrowns,Jets,0,3,7,7,5,2017,Browns,0,0,7,7
2017-5-PanthersLions,Panthers,3,14,10,0,5,2017,Lions,3,7,0,14
2017-5-RavensRaiders,Ravens,14,10,0,6,5,2017,Raiders,3,7,7,0
2017-5-SeahawksRams,Seahawks,0,10,3,3,5,2017,Rams,0,10,0,0
2017-5-PackersCowboys,Packers,6,6,3,20,5,2017,Cowboys,7,14,0,10
2017-5-ChiefsTexans,Chiefs,3,20,0,19,5,2017,Texans,0,7,6,21
2017-5-PatriotsBuccaneers,Patriots,3,10,3,3,5,2017,Buccaneers,0,7,0,7
2017-6-ColtsTitans,Colts,3,10,6,3,6,2017,Titans,6,3,6,21
2017-6-DolphinsFalcons,Dolphins,0,0,14,6,6,2017,Falcons,10,7,0,0
2017-6-49ersRedskins,49ers,0,7,10,7,6,2017,Redskins,7,10,0,9
2017-6-LionsSaints,Lions,7,3,14,14,6,2017,Saints,17,14,14,7
2017-6-PatriotsJets,Patriots,0,14,7,3,6,2017,Jets,7,7,0,3
2017-6-PackersVikings,Packers,0,10,0,0,6,2017,Vikings,0,14,3,6
2017-6-BearsRavens,Bears,0,10,7,7,6,2017,Ravens,0,3,7,14
2017-6-BrownsTexans,Browns,3,0,0,14,6,2017,Texans,10,14,9,0
2017-6-RamsJaguars,Rams,17,7,0,3,6,2017,Jaguars,14,0,3,0
2017-6-BuccaneersCardinals,Buccaneers,0,0,6,27,6,2017,Cardinals,14,10,7,7
2017-6-SteelersChiefs,Steelers,2,10,0,7,6,2017,Chiefs,3,0,0,10
2017-6-ChargersRaiders,Chargers,0,7,0,10,6,2017,Raiders,7,3,0,6
2017-6-GiantsBroncos,Giants,3,14,3,3,6,2017,Broncos,0,3,0,7
2017-6-EaglesPanthers,Eagles,3,7,11,7,6,2017,Panthers,3,7,6,7
2017-7-RedskinsEagles,Redskins,3,7,7,7,7,2017,Eagles,0,17,7,10
2017-7-CardinalsRams,Cardinals,0,0,0,0,7,2017,Rams,3,20,3,7
2017-7-BuccaneersBills,Buccaneers,6,0,7,14,7,2017,Bills,3,7,7,13
2017-7-RavensVikings,Ravens,3,3,3,7,7,2017,Vikings,3,6,9,6
2017-7-JaguarsColts,Jaguars,14,6,7,0,7,2017,Colts,0,0,0,0
2017-7-JetsDolphins,Jets,14,7,7,0,7,2017,Dolphins,7,7,0,17
2017-7-PanthersBears,Panthers,0,3,0,0,7,2017,Bears,7,10,0,0
2017-7-TitansBrowns,Titans,3,3,0,3,7,2017,Browns,0,3,3,3
2017-7-SaintsPackers,Saints,0,7,9,10,7,2017,Packers,7,7,0,3
2017-7-Cowboys49ers,Cowboys,14,6,13,7,7,2017,49ers,3,0,0,7
2017-7-SeahawksGiants,Seahawks,0,3,7,14,7,2017,Giants,0,7,0,0
2017-7-BroncosChargers,Broncos,0,0,0,0,7,2017,Chargers,7,7,0,7
2017-7-BengalsSteelers,Bengals,7,7,0,0,7,2017,Steelers,7,13,6,3
2017-7-FalconsPatriots,Falcons,0,0,0,7,7,2017,Patriots,0,17,3,3
2017-7-ChiefsRaiders,Chiefs,10,10,10,0,7,2017,Raiders,14,0,7,10
2017-8-BroncosChiefs,Broncos,0,3,10,6,8,2017,Chiefs,14,3,3,9
2017-8-VikingsBrowns,Vikings,3,9,11,10,8,2017,Browns,6,7,3,0
2017-8-49ersEagles,49ers,0,0,7,3,8,2017,Eagles,3,14,10,6
2017-8-PanthersBuccaneers,Panthers,7,3,0,7,8,2017,Buccaneers,0,0,3,0
2017-8-BearsSaints,Bears,0,3,3,6,8,2017,Saints,7,7,0,6
2017-8-FalconsJets,Falcons,7,6,3,9,8,2017,Jets,7,10,0,3
2017-8-ChargersPatriots,Chargers,7,0,0,6,8,2017,Patriots,0,15,3,3
2017-8-RaidersBills,Raiders,7,0,0,7,8,2017,Bills,0,14,6,14
2017-8-ColtsBengals,Colts,0,13,7,3,8,2017,Bengals,3,7,7,7
2017-8-TexansSeahawks,Texans,14,7,3,14,8,2017,Seahawks,14,7,6,14
2017-8-CowboysRedskins,Cowboys,7,7,9,10,8,2017,Redskins,10,3,0,6
2017-8-SteelersLions,Steelers,3,7,10,0,8,2017,Lions,3,9,0,3
2017-8-DolphinsRavens,Dolphins,0,0,0,0,8,2017,Ravens,7,13,0,20
2017-9-LionsPackers,Lions,7,7,3,13,9,2017,Packers,0,3,0,14
2017-9-FalconsPanthers,Falcons,10,0,0,7,9,2017,Panthers,0,14,6,0
2017-9-RavensTitans,Ravens,3,3,0,14,9,2017,Titans,10,6,0,7
2017-9-ColtsTexans,Colts,7,3,7,3,9,2017,Texans,0,7,0,7
2017-9-BuccaneersSaints,Buccaneers,0,3,0,7,9,2017,Saints,9,7,14,0
2017-9-BroncosEagles,Broncos,3,6,0,14,9,2017,Eagles,17,14,13,7
2017-9-BengalsJaguars,Bengals,0,7,0,0,9,2017,Jaguars,3,10,3,7
2017-9-RamsGiants,Rams,7,20,21,3,9,2017,Giants,7,3,0,7
2017-9-Cardinals49ers,Cardinals,7,7,0,6,9,2017,49ers,0,3,7,0
2017-9-RedskinsSeahawks,Redskins,0,7,3,7,9,2017,Seahawks,2,0,0,12
2017-9-ChiefsCowboys,Chiefs,0,10,7,0,9,2017,Cowboys,7,7,7,7
2017-9-RaidersDolphins,Raiders,3,10,7,7,9,2017,Dolphins,0,9,7,8
2017-9-BillsJets,Bills,0,7,0,14,9,2017,Jets,7,3,14,10
2017-10-DolphinsPanthers,Dolphins,0,7,7,7,10,2017,Panthers,3,14,21,7
2017-10-SaintsBills,Saints,7,10,20,10,10,2017,Bills,3,0,0,7
2017-10-BengalsTitans,Bengals,6,7,0,7,10,2017,Titans,7,10,0,7
2017-10-VikingsRedskins,Vikings,7,21,7,3,10,2017,Redskins,10,7,3,10
2017-10-ChargersJaguars,Chargers,0,7,7,3,10,2017,Jaguars,6,0,8,3
2017-10-JetsBuccaneers,Jets,0,3,0,7,10,2017,Buccaneers,3,0,6,6
2017-10-PackersBears,Packers,3,7,3,10,10,2017,Bears,3,3,0,10
2017-10-BrownsLions,Browns,10,0,14,0,10,2017,Lions,3,14,7,14
2017-10-SteelersColts,Steelers,0,3,6,11,10,2017,Colts,0,10,7,0
2017-10-TexansRams,Texans,0,7,0,0,10,2017,Rams,3,6,21,3
2017-10-CowboysFalcons,Cowboys,7,0,0,0,10,2017,Falcons,3,7,7,10
2017-10-Giants49ers,Giants,6,7,0,8,10,2017,49ers,3,14,0,14
2017-10-PatriotsBroncos,Patriots,14,13,7,7,10,2017,Broncos,6,3,7,0
2017-10-SeahawksCardinals,Seahawks,7,8,0,7,10,2017,Cardinals,0,7,3,6
2017-11-FalconsSeahawks,Falcons,14,10,7,3,11,2017,Seahawks,7,10,6,8
2017-11-LionsBears,Lions,0,21,0,6,11,2017,Bears,10,7,0,7
2017-11-ChiefsGiants,Chiefs,0,3,0,6,11,2017,Giants,0,6,0,3
2017-11-BuccaneersDolphins,Buccaneers,3,17,0,10,11,2017,Dolphins,7,0,6,7
2017-11-RamsVikings,Rams,7,0,0,0,11,2017,Vikings,0,7,0,17
2017-11-RedskinsSaints,Redskins,10,7,7,7,11,2017,Saints,10,3,0,18
2017-11-JaguarsBrowns,Jaguars,7,3,0,9,11,2017,Browns,0,7,0,0
2017-11-RavensPackers,Ravens,0,6,7,10,11,2017,Packers,0,0,0,0
2017-11-CardinalsTexans,Cardinals,0,14,7,0,11,2017,Texans,0,10,7,14
2017-11-BillsChargers,Bills,7,0,3,14,11,2017,Chargers,10,27,10,7
2017-11-BengalsBroncos,Bengals,6,7,0,7,11,2017,Broncos,7,0,3,7
2017-11-PatriotsRaiders,Patriots,7,10,13,3,11,2017,Raiders,0,0,0,8
2017-11-EaglesCowboys,Eagles,7,0,16,14,11,2017,Cowboys,6,3,0,0
2017-11-TitansSteelers,Titans,7,0,10,0,11,2017,Steelers,10,6,7,17
2017-12-TexansRavens,Texans,7,3,3,3,12,2017,Ravens,0,17,0,6
2017-12-BuccaneersFalcons,Buccaneers,3,3,7,7,12,2017,Falcons,3,17,7,7
2017-12-BearsEagles,Bears,0,0,3,0,12,2017,Eagles,7,17,0,7
2017-12-DolphinsPatriots,Dolphins,0,10,0,7,12,2017,Patriots,14,7,7,7
2017-12-PanthersJets,Panthers,3,9,6,17,12,2017,Jets,3,7,7,10
2017-12-BrownsBengals,Browns,3,3,3,7,12,2017,Bengals,7,9,7,7
2017-12-TitansColts,Titans,6,0,7,7,12,2017,Colts,0,13,3,0
2017-12-BillsChiefs,Bills,7,6,3,0,12,2017,Chiefs,0,3,7,0
2017-12-Seahawks49ers,Seahawks,0,7,7,10,12,2017,49ers,0,3,3,7
2017-12-BroncosRaiders,Broncos,0,0,0,14,12,2017,Raiders,0,14,7,0
2017-12-JaguarsCardinals,Jaguars,0,3,7,14,12,2017,Cardinals,3,10,3,11
2017-12-SaintsRams,Saints,7,3,0,10,12,2017,Rams,10,7,3,6
2017-12-PackersSteelers,Packers,14,0,7,7,12,2017,Steelers,6,8,7,10
2017-12-VikingsLions,Vikings,13,7,7,3,12,2017,Lions,0,10,6,7
2017-12-ChargersCowboys,Chargers,0,3,13,12,12,2017,Cowboys,0,0,0,6
2017-12-GiantsRedskins,Giants,0,3,7,0,12,2017,Redskins,0,3,7,10
2017-13-SteelersBengals,Steelers,0,3,7,13,13,2017,Bengals,10,7,3,0
2017-13-VikingsFalcons,Vikings,0,7,0,7,13,2017,Falcons,3,3,3,0
2017-13-ChiefsJets,Chiefs,14,3,7,7,13,2017,Jets,14,7,6,11
2017-13-TexansTitans,Texans,3,7,0,3,13,2017,Titans,0,10,7,7
2017-13-ColtsJaguars,Colts,0,3,7,0,13,2017,Jaguars,7,9,11,3
2017-13-BroncosDolphins,Broncos,0,3,6,0,13,2017,Dolphins,2,14,10,9
2017-13-LionsRavens,Lions,0,0,13,7,13,2017,Ravens,3,17,0,24
2017-13-PatriotsBills,Patriots,3,6,14,0,13,2017,Bills,0,3,0,0
2017-13-49ersBears,49ers,3,6,3,3,13,2017,Bears,7,7,0,0
2017-13-BuccaneersPackers,Buccaneers,7,3,0,10,13,2017,Packers,3,14,0,3
2017-13-BrownsChargers,Browns,0,7,0,3,13,2017,Chargers,0,9,10,0
2017-13-GiantsRaiders,Giants,7,0,0,10,13,2017,Raiders,7,3,0,14
2017-13-RamsCardinals,Rams,16,3,7,6,13,2017,Cardinals,0,13,0,3
2017-13-PanthersSaints,Panthers,7,7,0,7,13,2017,Saints,7,14,7,3
2017-13-EaglesSeahawks,Eagles,0,3,0,7,13,2017,Seahawks,10,0,7,7
2017-13-RedskinsCowboys,Redskins,0,7,0,7,13,2017,Cowboys,0,17,0,21
2017-14-PatriotsDolphins,Patriots,0,10,0,10,14,2017,Dolphins,6,7,14,0
2017-14-RaidersChiefs,Raiders,0,0,0,15,14,2017,Chiefs,3,13,10,0
2017-14-ColtsBills,Colts,0,0,0,7,14,2017,Bills,0,7,0,0
2017-14-CowboysGiants,Cowboys,3,7,0,20,14,2017,Giants,0,10,0,0
2017-14-49ersTexans,49ers,0,13,10,3,14,2017,Texans,3,6,7,0
2017-14-LionsBuccaneers,Lions,7,7,7,3,14,2017,Buccaneers,7,0,0,14
2017-14-VikingsPanthers,Vikings,7,6,0,11,14,2017,Panthers,7,7,10,7
2017-14-BearsBengals,Bears,6,6,7,14,14,2017,Bengals,7,0,0,0
2017-14-PackersBrowns,Packers,7,0,0,14,14,2017,Browns,7,7,7,0
2017-14-RedskinsChargers,Redskins,0,6,0,7,14,2017,Chargers,13,10,7,0
